#ID;wigosIdentifier;Kennung;Stationsname;Geraetetyp;Messnetz;von_Datum;Geog_Breite;Geog_Laenge;Stationshoehe;pressureLevel;pressureRefLevel;barometerLevel;barometerHeight;airtemp200Height;airtemp005Height;humidityHeight;watertempHeight;rainHeight;visibilityHeight;snowHeight;windHeight;sunHeight;radiationHeight;hasPyrano;cloudHeight
3284;0-276-3-3284;L947;Michelstadt;MODES III S;16,320;01.06.1865;49.669151;9.008528;240.0;240;;;;2;0.05;2;;1;;;;;;0;
14157;0-276-3-14157;L979;Birkenau;MODES III N;16,320;05.10.2009;49.568553;8.701319;168.0;168;;;;;0.05;;;1;;;;;;0;
7391;0-276-3-7391;L987;Oberzent-Beerfelden-Vogelherd;MODES III W;16,320;06.03.2006;49.556099;8.966935;442.6;442.6;;;;;0.05;;;;;;10;;;0;
330;0-276-3-330;L988;Oberzent-Beerfelden;MODES III S;16,320;15.11.1900;49.561729;8.967329;455.0;455;;;;2;0.05;2;;1;;;;;;0;
5484;0-276-3-5484;M031;Ellrich-Werna;MODES III N;16,320;01.11.1966;51.583452;10.709031;240.0;240;;;;;0.05;;;1;;;;;;0;
4135;0-276-3-4135;M056;Reinholterode;MODES III N;16,320;01.07.1951;51.424764;10.189764;336.0;336;;;;;0.05;;;1;;;;;;0;
2562;0-276-3-2562;M146;Helbedündorf-Keula;MODES III N;16,320;01.11.1868;51.333985;10.528996;428.0;428;;;;;0.05;;;1;;;;;;0;
4748;0-276-3-4748;M161;Sondershausen;MODES III S;16,320;01.12.1860;51.369118;10.88001;185.0;185;;;;2;0.05;2;;1;;;;;;0;
6305;0-276-3-6305;M225;Mühlhausen/Thüringen-Görmar;MODES III S;16,320;10.11.2003;51.206117;10.497829;193.8;193.8;;;;2;0.05;2;;1;;;;;;0;
3304;0-276-3-3304;M259;Freienbessingen;MODES III N;16,320;01.07.1936;51.23266;10.769355;294.0;294;;;;;0.05;;;1;;;;;;0;
1320;0-276-3-1320;M281;Etzleben;MODES III N;16,320;01.06.1914;51.260977;11.175368;137.0;137;;;;;0.05;;;1;;;;;;0;
7321;0-276-3-7321;M299;Olbersleben;MODES III S;16,320;01.04.2005;51.150665;11.332074;157.3;157.3;;;;2;0.05;2;;1;;;;;;0;
5084;0-276-3-5084;M301;Südeichsfeld-Wendehausen;MODES III N;16,320;01.07.1890;51.159397;10.247286;290.0;290;;;;;0.05;;;1;;;;;;0;
19140;0-276-3-19140;M345;Gotha;MODES III N;16,320;01.01.1846;50.965705;10.698824;278.0;278;;;;;0.05;;;1;;;;;;0;
896;0-276-3-896;M348;Dachwig;MODES III S;16,320;01.05.1946;51.077772;10.861875;170.0;170;;;;2;0.05;2;;1;;;;;;0;
87;0-276-3-87;M357;Alperstedt;MODES III N;16,320;01.01.1939;51.095024;11.047932;158.0;158;;;;;0.05;;;1;;;;;;0;
6272;0-276-3-6272;M405;Salzungen, Bad-Gräfen-Nitzendorf;MODES III S;16,320;10.08.2004;50.842634;10.251814;283.5;283.5;;;;2;0.05;2;;1;;;;;;0;
336;0-276-3-336;M412;Hörselberg-Hainich-Behringen;MODES III N;16,320;01.06.1881;51.022141;10.514781;290.0;290;;;;;0.05;;;1;;;;;;0;
379;0-276-3-379;M439;Berka, Bad (Flugplatz);MODES III S;16,320;01.07.1954;50.907455;11.266477;304.0;304;;;;2;0.05;2;;1;;;;;;0;
5424;0-276-3-5424;M448;Weimar-Schöndorf;MODES III S;16,320;01.05.1947;51.01765;11.354409;328.01;328.01;;;;2;0.05;2;;1;;;;;;0;
6271;0-276-3-6271;M473;Crossen/Elster-Nickelsdorf;MODES III N;16,320;08.11.2002;50.977077;12.004398;273.9;273.9;;;;;0.05;;;1;;;;;;0;
3279;0-276-3-3279;M480;Meuselwitz;MODES III N;16,320;01.06.1899;51.045188;12.298856;172.0;172;;;;;0.05;;;1;;;;;;0;
4997;0-276-3-4997;M488;Starkenberg-Tegkwitz;MODES III S;16,320;01.10.1994;50.977086;12.341909;196.0;196;;;;2;0.05;2;;1;;;;;;0;
7328;0-276-3-7328;M500;Ponitz;MODES III N;16,320;11.05.2005;50.85443;12.421632;219.0;219;;;;;0.05;;;1;;;;;;0;
5335;0-276-3-5335;M520;Waltershausen;MODES III S;16,320;01.02.1882;50.896285;10.54834;352.0;352;;;;2;0.05;2;;1;;;;;;0;
2444;0-276-3-2444;M552;Jena (Sternwarte);MODES III S;16,320;11.10.1813;50.925126;11.583023;154.5;154.5;;;;2;0.05;2;;1;;;;;;0;
753;0-276-3-753;M557;Bucha;MODES III N;16,320;26.07.1936;50.870041;11.502161;305.33;305.33;;;;;0.05;;;1;;;;;;0;
550;0-276-3-550;M565;Bobeck;MODES III N;16,320;17.04.1994;50.904081;11.798477;344.0;344;;;;;0.05;;;1;;;;;;0;
2618;0-276-3-2618;M620;Kleiner Inselsberg;MODES III S;16,320;01.01.1958;50.845847;10.480262;732.0;732;;;;2;0.05;2;;1.5;;;;;;0;
3364;0-276-3-3364;M640;Drei Gleichen-Mühlberg;MODES III N;16,320;01.07.1890;50.868082;10.821072;286.0;286;;;;;0.05;;;1;;;;;;0;
962;0-276-3-962;M651;Stadtilm-Dienstedt;MODES III N;16,320;01.06.1970;50.801787;11.169196;326.0;326;;;;;0.05;;;1;;;;;;0;
6268;0-276-3-6268;M669;Uhlstädt-Kirchhasel-Niederkrossen;MODES III N;16,320;01.01.2002;50.757711;11.517819;172.6;172.6;;;;;0.05;;;1;;;;;;0;
5395;0-276-3-5395;M691;Harth-Pöllnitz Neundorf;MODES III N;16,320;01.10.1899;50.767557;11.980954;340.0;340;;;;;0.05;;;1;;;;;;0;
1573;0-276-3-1573;M700;Geisa;MODES III N;16,320;01.10.1899;50.713334;9.953936;281.0;281;;;;;0.05;;;1;;;;;;0;
3204;0-276-3-3204;M732;Martinroda;MODES III S;16,320;01.11.1982;50.733481;10.881516;429.0;429;;;;2;0.05;2;;1;;;;;;0;
4605;0-276-3-4605;M756;Schwarzburg;MODES III S;16,320;01.01.1910;50.64406;11.193618;277.0;277;;;;2;0.05;2;;1;;;;;;0;
13711;0-276-3-13711;M765;Krölpa-Rockendorf;MODES III S;16,320;01.09.2007;50.681954;11.515024;289.0;289;;;;2;0.05;2;;1;;;12;;;0;
3289;0-276-3-3289;M772;Schmieritz-Weltwitz;MODES III S;16,320;01.10.1972;50.728119;11.783769;356.0;356;;;;2;0.05;2;;1;;;;;;0;
7419;0-276-3-7419;M799;Langenwetzendorf-Göttendorf;MODES III S;16,320;09.05.2006;50.661003;12.075583;388.5;388.5;;;;2;0.05;2;;1;;;;;;0;
1411;0-276-3-1411;M805;Birx/Rhön;MODES III S;16,320;01.05.1824;50.53092;10.047947;747.0;747;;;;2;0.05;2;;1.5;;;;;;0;
1435;0-276-3-1435;M833;Ilmenau-Frauenwald;MODES III N;16,320;01.07.1928;50.592106;10.857519;768.0;768;;;;;0.05;;;1.5;;;;;;0;
4469;0-276-3-4469;M834;Schleusingen;MODES III N;16,320;01.07.1890;50.507059;10.76198;399.0;399;;;;;0.05;;;1;;;;;;0;
2541;0-276-3-2541;M846;Katzhütte;MODES III N;16,320;06.02.1882;50.546722;11.031723;452.0;452;;;;;0.05;;;1;;;;;;0;
6270;0-276-3-6270;M909;Römhild-Sülzdorf;MODES III N;16,320;25.10.2002;50.409851;10.490142;330.0;330;;;;;0.05;;;1;;;;;;0;
7428;0-276-3-7428;M927;Veilsdorf;MODES III S;16,320;23.03.2007;50.41672;10.815607;397.0;397;;;;2;0.05;2;;1;;;;;;0;
3248;0-276-3-3248;M938;Frankenblick-Mengersgereuth-Hämmern;MODES III N;16,320;01.01.1901;50.390367;11.132363;516.0;516;;;;;0.05;;;1.5;;;;;;0;
3491;0-276-3-3491;M945;Föritztal-Neuenbau;MODES III N;16,320;10.07.1936;50.440958;11.240055;734.0;734;;;;;0.05;;;1.5;;;;;;0;
3034;0-276-3-3034;M965;Lobenstein, Bad;MODES III S;16,320;01.12.1937;50.450456;11.63497;495.5;495.5;;;;2;0.05;2;;1;;;;;;0;
2233;0-276-3-2233;M978;Hirschberg;MODES III N;16,320;01.06.1900;50.404029;11.819302;449.0;449;;;;;0.05;;;1;;;;;;0;
7421;0-276-3-7421;M998;Föritztal-Neuhaus-Schierschnitz;MODES III N;16,320;01.06.2006;50.325038;11.239477;387.5;387.5;;;;;0.05;;;1;;;;;;0;
966;0-276-3-966;N104;Diesdorf;MODES III N;16,320;01.03.1952;52.752218;10.88308;65.0;65;;;;;0.05;;;1;;;;;;0;
7372;0-276-3-7372;N158;Osterburg (Altmark)-Ballerstedt;MODES III N;16,320;01.11.2005;52.732076;11.712319;37.0;37;;;;;0.05;;;1;;;;;;0;
4618;0-276-3-4618;N182;Hohenberg-Krusemark-Schwarzholz;MODES III N;16,320;01.10.1936;52.747017;11.97918;30.0;30;;;;;0.05;;;1;;;;;;0;
4555;0-276-3-4555;N199;Schollene;MODES III N;16,320;01.02.1902;52.662966;12.181243;29.0;29;;;;;0.05;;;1;;;;;;0;
2662;0-276-3-2662;N214;Köckte;MODES III N;16,320;01.09.1954;52.523331;11.126104;59.0;59;;;;;0.05;;;1;;;;;;0;
1770;0-276-3-1770;N268;Tangerhütte-Grieben;MODES III N;16,320;01.04.1948;52.423322;11.96596;38.0;38;;;;;0.05;;;1;;;;;;0;
6273;0-276-3-6273;N272;Demker;MODES III S;16,320;01.01.2002;52.507485;11.855089;36.0;36;;;;2;0.05;2;;1;;;;;;0;
7285;0-276-3-7285;N305;Oebisfelde-Weferlingen-Bösdorf;MODES III N;16,320;29.10.2004;52.415269;11.075762;68.0;68;;;;;0.05;;;1;;;;;;0;
622;0-276-3-622;N315;Westheide-Born;MODES III N;16,320;01.08.1881;52.374468;11.465476;66.0;66;;;;;0.05;;;1;;;;;;0;
874;0-276-3-874;N345;Zielitz;MODES III N;16,320;07.03.2005;52.299428;11.67331;52.0;52;;;;;0.05;;;1;;;;;;0;
797;0-276-3-797;N366;Burg-Blumenthal;MODES III N;16,320;22.04.1897;52.324068;11.833933;39.0;39;;;;;0.05;;;1;;;;;;0;
1052;0-276-3-1052;N398;Möckern-Drewitz;MODES III S;16,320;01.04.1990;52.217417;12.164088;80.0;80;;;;2;0.05;2;;1;;;;;;0;
1847;0-276-3-1847;N426;Weißenfels-Wengelsdorf;MODES III N;16,320;01.01.1882;51.274324;12.051727;92.0;92;;;;;0.05;;;1;;;;;;0;
630;0-276-3-630;N435;Wanzleben-Börde / Klein Germersleben;MODES III N;16,320;01.05.1930;52.01934;11.40593;87.0;87;;;;;0.05;;;1;;;;;;0;
4412;0-276-3-4412;N440;Hohe Börde-Schackensleben;MODES III N;16,320;01.06.1911;52.197954;11.421824;95.0;95;;;;;0.05;;;1;;;;;;0;
2673;0-276-3-2673;N463;Königsborn;MODES III N;16,320;01.01.1938;52.133061;11.775702;52.5;52.5;;;;;0.05;;;1;;;;;;0;
775;0-276-3-775;N500;Osterwieck-Rimbeck;MODES III N;16,320;01.01.1947;51.999681;10.632689;100.0;100;;;;;0.05;;;1;;;;;;0;
213;0-276-3-213;N511;Sargstedt;MODES III N;16,320;01.06.1898;51.937541;10.989739;170.0;170;;;;;0.05;;;1;;;;;;0;
6266;0-276-3-6266;N520;Huy-Pabstorf;MODES III S;16,320;28.02.2003;52.030421;10.962603;112.0;112;;;;2;0.05;2;;1;;;;;;0;
1793;0-276-3-1793;N532;Hecklingen-Groß Börnecke;MODES III N;16,320;01.01.1938;51.88055;11.464968;104.0;104;;;;;0.05;;;1;;;;;;0;
287;0-276-3-287;N543;Walternienburg-Ronney;MODES III N;16,320;01.05.1897;51.961014;11.915903;52.5;52.5;;;;;0.05;;;1.5;;;;;;0;
445;0-276-3-445;N548;Bernburg/Saale (Nord);MODES III S;16,320;01.03.1863;51.821792;11.71098;84.5;84.5;;;;2;0.05;2;;1;;;;;;0;
7500;0-276-3-7500;N553;Badewitz bei Zerbst;MODES III N;16,320;01.08.2006;52.022318;12.159693;82.0;82;;;;;0.05;;;1;;;;;;0;
1067;0-276-3-1067;N563;Düben;MODES III N;16,320;12.10.1936;51.926477;12.385221;95.0;95;;;;;0.05;;;1;;;;;;0;
7364;0-276-3-7364;N566;Jeßnitz;MODES III S;16,320;01.05.1922;51.681752;12.305347;73.52;73.52;;;;2;0.05;2;;1;;;;;;0;
3445;0-276-3-3445;N587;Jessen (Elster)-Naundorf;MODES III N;16,320;03.03.1938;51.924458;12.888843;100.0;100;;;;;0.05;;;1;;;;;;0;
4445;0-276-3-4445;N601;Wernigerode-Schierke;MODES III S;15,16,320;01.10.1882;51.76585;10.653302;614.0;614;;;;2;0.05;2;;1.5;;;;;;0;
4878;0-276-3-4878;N616;Oberharz am Brocken-Stiege;MODES III S;16,320;01.01.1891;51.66467;10.881001;505.0;505;;;;2;0.05;2;;1.5;;;;;;0;
4032;0-276-3-4032;N620;Quedlinburg;MODES III S;16,320;01.08.1881;51.795335;11.131992;142.0;142;;;;2;0.05;2;;1;;;10;;;0;
3226;0-276-3-3226;N632;Aschersleben-Mehringen;MODES III S;16,320;01.10.1903;51.725945;11.510962;107.5;107.5;;;;2;0.05;2;;1;;;;;;0;
2704;0-276-3-2704;N652;Köthen (Anhalt);MODES III S;16,320;01.09.1899;51.751087;12.009351;76.44;76.44;;;;2;0.05;2;;1;;;;;;0;
4052;0-276-3-4052;N671;Kemberg-Radis;MODES III N;16,320;01.08.1906;51.755677;12.510429;94.0;94;;;;;0.05;;;1;;;;;;0;
974;0-276-3-974;N714;Südharz-Dietersdorf;MODES III N;16,320;04.05.1938;51.530667;11.045651;440.0;440;;;;;0.05;;;1;;;;;;0;
4036;0-276-3-4036;N748;Querfurt-Mühle Lodersleben;MODES III S;16,320;01.07.1890;51.389498;11.541221;206.0;206;;;;2;0.05;2;;1;;;10;;;0;
815;0-276-3-815;N750;Seegebiet Mansfelder Land-Dederstedt;MODES III N;16,320;01.11.1914;51.542637;11.694748;161.5;161.5;;;;;0.05;;;1;;;;;;0;
2878;0-276-3-2878;N769;Lauchstädt, Bad;MODES III S;16,320;01.09.1890;51.39092;11.878575;117.38;117.38;;;;2;0.05;2;;1;;;10;;;0;
124;0-276-3-124;N815;Bibra, Bad-Altenroda;MODES III N;16,320;10.05.1938;51.238782;11.577004;265.0;265;;;;;0.05;;;1;;;;;;0;
5763;0-276-3-5763;N855;Freyburg/Unstrut-Zeuchfeld;MODES III N;16,320;13.02.1938;51.237996;11.829549;140.71;140.71;;;;;0.05;;;1;;;;;;0;
7420;0-276-3-7420;N924;Naumburg/Saale-Kreipitzsch;MODES III S;16,320;04.02.2007;51.104498;11.711274;246.0;246;;;;2;0.05;2;;1;;;;;;0;
5750;0-276-3-5750;N977;Zeitz;MODES III S;16,320;01.11.1881;51.031411;12.14949;264.0;264;;;;2;0.05;2;;1;;;;;;0;
3426;0-276-3-3426;O025;Muskau, Bad;MODES III S;16,320;01.07.1887;51.565979;14.70081;127.0;127;;;;2;0.05;2;;1;;;;;;0;
721;0-276-3-721;O039;Schönwölkau-Brinnis;MODES III N;16,320;01.05.1930;51.517074;12.436159;101.0;101;;;;;0.05;;;1;;;;;;0;
2641;0-276-3-2641;O057;Klitzschen bei Torgau;MODES III S;16,320;26.09.1994;51.518528;12.906488;90.4;90.4;;;;2;0.05;2;;1;;;;;;0;
7423;0-276-3-7423;O099;Hähnichen-Trebus;MODES III N;16,320;16.06.2006;51.344466;14.838693;163.0;163;;;;;0.05;;;1;;;;;;0;
1166;0-276-3-1166;O120;Eilenburg;MODES III N;16,320;01.05.1897;51.460338;12.668652;106.89;106.89;;;;;0.05;;;1;;;;;;0;
7323;0-276-3-7323;O141;Belgershain;MODES III N;16,320;01.04.2005;51.235936;12.551653;149.0;149;;;;;0.05;;;1;;;;;;0;
633;0-276-3-633;O182;Boxberg;MODES III N;16,320;21.09.1961;51.403604;14.566793;127.0;127;;;;;0.05;;;1;;;;;;0;
1848;0-276-3-1848;O204;Markranstädt-Großlehna;MODES III N;16,320;01.01.1921;51.308993;12.171838;118.0;118;;;;;0.05;;;1;;;;;;0;
7334;0-276-3-7334;O248;Hirschstein-Heyda;MODES III N;16,320;16.06.2005;51.265101;13.358848;130.5;130.5;;;;;0.05;;;1;;;;;;0;
7335;0-276-3-7335;O251;Großenhain-Strauch;MODES III N;16,320;16.06.2005;51.36578;13.580054;138.0;138;;;;;0.05;;;1;;;;;;0;
3094;0-276-3-3094;O268;Kamenz-Cunnersdorf;MODES III N;16,320;01.07.1992;51.312224;14.049887;166.0;166;;;;;0.05;;;1;;;;;;0;
13688;0-276-3-13688;O305;Pegau;MODES III N;16,320;01.06.2007;51.169175;12.261667;129.0;129;;;;;0.05;;;1;;;;;;0;
7326;0-276-3-7326;O322;Grimma-Kleinbothen;MODES III N;16,320;01.04.2005;51.191822;12.764537;135.0;135;;;;;0.05;;;1;;;;;;0;
3234;0-276-3-3234;O348;Klipphausen-Garsebach;MODES III S;16,320;01.12.1886;51.129431;13.432783;158.0;158;;;;2;0.05;2;;1;;;;;;0;
15911;0-276-3-15911;O380;Großpostwitz-Denkwitz;MODES III W;16,320;13.04.2017;51.134682;14.434378;279.0;279;;;;;0.05;;;;;;10;;;0;
314;0-276-3-314;O384;Kubschütz, Kr. Bautzen;MODES III S;16,320;01.12.1863;51.160383;14.504184;234.0;234;;;;2;0.05;2;;1;;;;;;0;
1050;0-276-3-1050;O458;Dresden-Hosterwitz;MODES III S;16,320;01.02.1899;51.022068;13.847006;112.0;112;;;;2;0.05;2;;1;;;;;;0;
4023;0-276-3-4023;O461;Pulsnitz;MODES III N;16,320;01.01.1881;51.200617;14.020732;270.0;270;;;;;0.05;;;1;;;;;;0;
15818;0-276-6-15818;O466;Dresden-Neustadt;MODES III S;16,320,731;01.02.2017;51.068414;13.750052;114.07;114.07;;;;2;0.05;;;1;;;2;;2;0;
6129;0-276-3-6129;O484;Sohland/Spree;MODES III S;16,320;01.11.1915;51.059354;14.426617;290.5;290.5;;;;2;0.05;2;;1;;;;;;0;
2958;0-276-3-2958;O499;Ostritz;MODES III N;16,320;01.10.1907;51.026533;14.935677;204.0;204;;;;;0.05;;;1;;;;;;0;
131;0-276-3-131;O510;Geringswalde-Altgeringswalde;MODES III S;16,320;01.03.1883;51.088078;12.932593;295.5;295.5;;;;2;0.05;2;;1;;;;;;0;
6314;0-276-3-6314;O536;Nossen;MODES III S;16,320;01.01.1891;51.050698;13.300254;306.0;306;;;;2;0.05;2;;1;;;12;;;0;
1441;0-276-3-1441;O538;Freiberg;MODES III N;16,320;06.01.1829;50.926306;13.271085;416.0;416;;;;;0.05;;;1;;;;;;0;
13654;0-276-3-13654;O543;Wilsdruff-Mohorn;MODES III N;16,320;01.01.2007;51.006309;13.471027;285.0;285;;;;;0.05;;;1;;;;;;0;
3740;0-276-3-3740;O566;Lohmen/Sachsen;MODES III N;16,320;01.10.1881;50.993291;13.980718;195.0;195;;;;;0.05;;;1;;;;;;0;
7337;0-276-3-7337;O580;Dürrhennersdorf;MODES III N;16,320;01.06.2005;51.057725;14.612784;331.5;331.5;;;;;0.05;;;1;;;;;;0;
2252;0-276-3-2252;O598;Bertsdorf-Hörnitz;MODES III S;16,320;24.11.1994;50.899151;14.745622;270.5;270.5;;;;2;0.05;2;;1;;;15;;;0;
7327;0-276-3-7327;O625;Frankenberg-Altenhain;MODES III N;16,320;01.04.2005;50.883649;13.042475;322.5;322.5;;;;;0.05;;;1;;;;;;0;
991;0-276-3-991;O660;Dippoldiswalde-Reinberg;MODES III S;16,320;01.01.1882;50.911626;13.708675;358.5;358.5;;;;2;0.05;2;;1;;;;;;0;
13774;0-276-3-13774;O708;Crimmitschau-Mannichswalde;MODES III N;16,320;01.11.2007;50.813755;12.298537;328.0;328;;;;;0.05;;;1;;;;;;0;
7418;0-276-3-7418;O725;Sankt Egidien-Kuhschnappel;MODES III N;16,320;20.10.2007;50.801952;12.636575;323.0;323;;;;;0.05;;;1;;;;;;0;
5943;0-276-3-5943;O795;Rosenthal-Bielatal;MODES III N;16,320;01.01.1882;50.837726;14.071892;461.5;461.5;;;;;0.05;;;1.5;;;;;;0;
5797;0-276-3-5797;O805;Lichtentanne;MODES III S;16,320;01.06.1829;50.68786;12.432937;348.5;348.5;;;;2;0.05;2;;1;;;12;;;0;
7343;0-276-3-7343;O842;Deutschneudorf-Brüderwiese;MODES III S;16,320;01.06.2005;50.619956;13.481701;689.0;689;;;;2;0.05;2;;2;;;;;;0;
7333;0-276-3-7333;O846;Marienberg-Rübenau;MODES III N;16,320;01.06.2005;50.580331;13.296614;727.0;727;;;;;0.05;;;1.5;;;;;;0;
222;0-276-3-222;O863;Aue;MODES III S;15,16,320;01.12.1875;50.590826;12.713873;393.0;393;;;;2;0.05;2;;1;;;;;;0;
7329;0-276-3-7329;O868;Treuen;MODES III S;16,320;20.05.2005;50.5467;12.2863;465.0;465;;;;2;0.05;2;;1;;;;;;0;
2372;0-276-3-2372;O877;Stützengrün-Hundshübel;MODES III N;16,320;01.01.1883;50.546686;12.570656;605.0;605;;;;;0.05;;;1.5;;;;;;0;
4982;0-276-3-4982;O882;Tannenberg;MODES III N;16,320;01.10.1907;50.607392;12.938954;527.5;527.5;;;;;0.05;;;1.5;;;;;;0;
3175;0-276-3-3175;O888;Raschau;MODES III N;16,320;01.01.1910;50.521941;12.828248;504.0;504;;;;;0.05;;;1.5;;;;;;0;
551;0-276-3-551;O950;Weischlitz-Heinersgrün;MODES III N;16,320;01.08.1903;50.388691;11.995528;519.0;519;;;;;0.05;;;1.5;;;;;;0;
6269;0-276-3-6269;O974;Klingenthal-Kamerun;MODES III N;16,320;01.01.2002;50.359393;12.483642;730.5;730.5;;;;;0.05;;;1.5;;;;;;0;
1207;0-276-3-1207;O980;Elster, Bad-Sohl;MODES III S;16,320;01.12.1859;50.27046;12.274171;557.5;557.5;;;;2;0.05;2;;1.5;;;;;;0;
1282;0-276-3-1282;O993;Erlbach-Eubabrunn;MODES III N;16,320;01.01.1883;50.304319;12.383436;565.0;565;;;;;0.05;;;1.5;;;;;;0;
3700;0-276-3-3700;P004;Oberleichtersbach-Modlos;MODES III N;16,320;01.01.1937;50.266144;9.772709;471.5;471.5;;;;;0.05;;;1;;;;;;0;
4377;0-276-3-4377;P013;Sandberg;MODES III S;16,320;01.03.1922;50.351779;10.003374;517.5;517.5;;;;2;0.05;2;;1.5;;;;;;0;
3836;0-276-3-3836;P022;Ostheim v.d. Rhön;MODES III S;16,320;01.10.1899;50.453837;10.221065;313.5;313.5;;;;2;0.05;2;;1;;;;;;0;
3207;0-276-3-3207;P029;Maßbach;MODES III N;16,320;01.01.1922;50.179768;10.271991;328.0;328;;;;;0.05;;;1;;;;;;0;
7392;0-276-3-7392;P032;Aubstadt;MODES III W;16,320;08.03.2006;50.333247;10.448658;304.0;304;;;;;0.05;;;;;;10;;;0;
2680;0-276-3-2680;P033;Königshofen, Bad;MODES III S;16,320;01.11.1902;50.284014;10.445599;288.5;288.5;;;;2;0.05;2;;1;;;;;;0;
4958;0-276-3-4958;P038;Sulzdorf an der Lederhecke;MODES III N;16,320;01.01.1899;50.241724;10.566952;332.5;332.5;;;;;0.05;;;1;;;;;;0;
4813;0-276-3-4813;P050;Staffelstein, Bad-Stublang;MODES III S;16,320;21.10.1915;50.080563;11.046698;317.5;317.5;;;;2;0.05;2;;1;;;;;;0;
2431;0-276-3-2431;P058;Itzgrund-Herreth;MODES III N;16,320;01.07.1937;50.133705;10.931664;366.5;366.5;;;;;0.05;;;1;;;;;;0;
3080;0-276-3-3080;P062;Ludwigsstadt-Lauenstein;MODES III N;16,320;01.10.1899;50.513104;11.36639;520.5;520.5;;;;;0.05;;;1.5;;;;;;0;
2750;0-276-3-2750;P066;Kronach;MODES III S;16,320;01.10.1894;50.252352;11.320925;310.0;310;;;;2;0.05;2;;1;;;;;;0;
812;0-276-3-812;P068;Burgkunstadt;MODES III N;16,320;01.07.1937;50.142944;11.232231;277.5;277.5;;;;;0.05;;;1;;;;;;0;
5017;0-276-3-5017;P071;Teuschnitz;MODES III S;16,320;01.10.1920;50.400246;11.38883;633.0;633;;;;2;0.05;2;;1.5;;;;;;0;
6338;0-276-3-6338;P073;Steben, Bad;MODES III N;16,320;17.06.2003;50.361759;11.622292;605.0;605;;;;;0.05;;;1.5;;;;;;0;
3497;0-276-3-3497;P079;Ludwigschorgast;MODES III N;16,320;26.01.1937;50.122626;11.559564;336.0;336;;;;;0.05;;;1;;;;;;0;
4818;0-276-3-4818;P088;Stammbach-Querenbach;MODES III N;16,320;01.02.1937;50.153146;11.740168;597.0;597;;;;;0.05;;;1.5;;;;;;0;
4109;0-276-3-4109;P095;Rehau;MODES III N;16,320;01.01.1903;50.221377;12.027537;586.0;586;;;;;0.05;;;1.5;;;;;;0;
4548;0-276-3-4548;P098;Schönwald/Ofr.-Brunn;MODES III S;16,320;16.07.1909;50.184665;12.079139;608.0;608;;;;2;0.05;2;;1.5;;;;;;0;
6196;0-276-3-6196;P099;Selb-Spielberg;MODES III W;16,320;01.09.2000;50.158673;12.038633;610.5;610.5;;;;;0.05;;;;;;10;;;0;
2480;0-276-3-2480;P100;Kahl/Main;MODES III S;16,320;01.08.1895;50.064347;8.992973;107.5;107.5;;;;2;0.05;2;;1;;;;;;0;
2109;0-276-3-2109;P104;Heinrichsthal;MODES III N;16,320;01.03.1951;50.066435;9.345818;446.0;446;;;;;0.05;;;1;;;;;;0;
6336;0-276-3-6336;P113;Lohr/Main-Halsbach;MODES III S;16,320;07.04.2005;50.0132;9.654033;288.0;288;;;;2;0.05;2;;1;;;;;;0;
191;0-276-3-191;P125;Arnstein-Müdesheim;MODES III S;16,320;01.01.1884;49.969403;9.911391;216.5;216.5;;;;2;0.05;2;;1;;;;;;0;
6347;0-276-3-6347;P131;Schonungen-Mainberg;MODES III S;16,320;01.11.2003;50.05794;10.297205;305.0;305;;;;2;0.05;2;;1;;;;;;0;
2709;0-276-3-2709;P137;Kolitzheim;MODES III N;16,320;10.12.1936;49.916399;10.236273;229.5;229.5;;;;;0.05;;;1;;;;;;0;
4016;0-276-3-4016;P138;Prosselsheim-Seligenstadt;MODES III N;16,17,320;01.12.1947;49.852643;10.100557;282.5;282.5;;;;;0.05;;;1;;;;;;0;
6200;0-276-3-6200;P141;Königsberg/Bayern-Holzhausen;MODES III N;16,320;01.09.2000;50.078549;10.488725;261.5;261.5;;;;;0.05;;;1;;;;;;0;
1107;0-276-3-1107;P148;Ebrach;MODES III S;16,320;01.02.1899;49.851954;10.499124;345.5;345.5;;;;2;0.05;2;;1;;;;;;0;
7430;0-276-3-7430;P151;Rentweinsdorf-Treinfeld;MODES III N;16,320;05.09.2006;50.061455;10.812862;258.0;258;;;;;0.05;;;1;;;;;;0;
6195;0-276-3-6195;P158;Scheßlitz-Köttensdorf;MODES III N;16,320;01.08.2000;49.956;11.018917;304.5;304.5;;;;;0.05;;;1;;;;;;0;
5034;0-276-3-5034;P164;Thurnau-Tannfeld;MODES III N;16,320;01.11.1940;49.984179;11.400763;513.0;513;;;;;0.05;;;1.5;;;;;;0;
227;0-276-3-227;P168;Aufseß-Hochstahl;MODES III N;16,320;25.10.1937;49.882337;11.265587;431.5;431.5;;;;;0.05;;;1;;;;;;0;
320;0-276-3-320;P175;Heinersreuth-Vollhof;MODES III S;16,320;01.12.1806;49.966617;11.519843;349.5;349.5;;;;2;0.05;2;;1;;;;;;0;
885;0-276-3-885;P179;Creußen-Bühl;MODES III N;16,320;01.01.1902;49.844859;11.616042;449.5;449.5;;;;;0.05;;;1;;;;;;0;
1357;0-276-3-1357;P182;Fichtelberg/Oberfranken-Hüttstadl;MODES III S;16,320;01.01.1936;49.980702;11.837601;654.5;654.5;;;;2;0.05;2;;1.5;;;10;;;0;
